0.001, 0.08925713787962242, 0.4537988997544608, 0.767093165690941
0.0031622776601683794, 0.08926105262537967, 0.4538379074047195, 0.7671868502412242
0.01, 0.08929941741695578, 0.4542192457604879, 0.7681023306963655
0.03162277660168379, 0.08962526105558129, 0.45739700647858045, 0.7757012553524025
0.1, 0.09120542402746358, 0.4715773926196979, 0.8089495977530698
0.31622776601683794, 0.0950953747912487, 0.49926625687305326, 0.868313831837987
1., 0.10472466572603133, 0.5509422346546612, 0.9599698849918528
3.1622776601683795, 0.11755723269442771, 0.596949223719655, 1.0084309618022829
10., 0.1049430342616498, 0.4911886748624668, 0.7997581376825534
31.622776601683793, 0.0892778373816142, 0.4190357951977753, 0.6983063720946103
100., 0.08657787096936087, 0.40841916186137495, 0.6846905084362186
316.22776601683796, 0.0862892247303583, 0.40730855573992353, 0.6832827296661313
1000., 0.08626016193095043, 0.4071969850528514, 0.6831414738802497
